,genre,body_text_clean,genre_Country,genre_Other,genre_Pop/Rock,genre_Rap
370,Country,eric church desper man desper man ive seen joshua tree got knee virgin mother pray ive walk glass barefoot stroll cross devil hot coal ive tri everyth swear oh hey say im desper man said hey say im desper man poo poo poopoopoopoopoo fortun teller told last chanc got futur oh aint listenin blackheart gypsi lyric commerci use 1409617854061,1,0,0,0
372,Pop/Rock,bazzi cosmic mine huh yeah naw dont know babi bit much hennessi gonna tell feel look fuck preciou smile smile yeah hit back drive wild wild oh yeah girl lose eye eye eye eye eye let know your mine mine hand bodi dont wanna wast time time lyric commerci use 1409617854061,0,0,1,0
406,Pop/Rock,morgan wallen know whiskey glass pour pour anoth drink caus dont wanna feel thing hell wanna sip til pain wear pour pour anoth round lineem knockem two let go caus aint never hurt like dont wanna think wear ring without dont wanna hit karaok bar cant sing without make drink strong caus brother she gone im ever gonna move ima need whiskey glass caus dont wanna see truth she probli makin couch right someon new yea ima need whiskey glass im gonna make ima singl ima need doubl shot heartbreak proof lyric commerci use 1409617854061,0,0,1,0
411,Pop/Rock,morgan wallen know chasin use tast tattanooga coupl kid chevrolet catch littl air cross track sip someth paper sack hang shirt mapl lamp slip moon river bend wasnt long til jump jump guess im still chase like shot whiskey burn go burn go chase like goodby taillight head west anywher town chase freedom chase feel got gone soon chase see rear view lyric commerci use 1409617854061,0,0,1,0
413,Pop/Rock,morgan wallen know ever get back ever get back ima treat like queen make livin lovin lot kissin ill look reason pleas that world youll live girl ever get back aint gon ever get back see danc mr handsom look like he real romanc im hope im pray one day hear say gon give second chanc take back gon roll life cadillac ever get back ima treat like queen make livin lovin lot kissin ill look reason pleas lyric commerci use 1409617854061,0,0,1,0
414,Pop/Rock,morgan wallen know gone girl dj side stage aint play one song like craft beer sold cant even get cold bud light see sittin bare sippin drink lookin like might need littl sceneri chang got spot ive hittin sinc back day ya say slip away say hell place go get littl gone girl black jack label middl dirt road danc floor way nobodi busi us cricket good lord star gonna burn moon gonna sneak could hell time ill get makin mine rest what left night til gone girl lyric commerci use 1409617854061,0,0,1,0
418,Country,mitchel tenpenni mitchel tenpenni truck drove high school fade red paint windshield said zero dollar come make deal pass everi day till couldnt pass rock three good year miss lane tailgat hang thread old v8 knockknock heaven door lord know wasnt perfect everi hour cut earn worth hell yeah good day drive rule well crown king highway man never felt cool say aint nothin like first time love first drive yeah own road rusti gold old truck drove high school play chicken check engin light lyric commerci use 1409617854061,1,0,0,0
420,Country,mitchel tenpenni mitchel tenpenni mix drink order anoth one caus who count anyway wont stop till job done she gotta forget name everi sip lip go slow like tear fall face bartend know better cut job fix heartbreak dont even like tast she throw back rais glass say goodby past caus clear mind two time littl vodka littl less soda know aint right tonight gonna way deal mix feel drink mix drink feel everi time phone light pretend doesnt see caus dont even need look know who screen lyric commerci use 1409617854061,1,0,0,0
422,Other,matoma feat enriqu iglesia konshen dont danc without feat konshen dont danc without feat konshen yeah oh yeah hey girl babi like way move babi dont stop yeah yeah know came girl dont danc without know came music music know came lose oh yeah got girl dont danc without last night got drunk last night fell love realli like girl surpris got open mind wanna cross line know ill ill tell want tell want tell need tell need ill give everyth got yeah like way move way move babi dont stop oh woah lyric commerci use 1409617854061,0,1,0,0
423,Rap,xxxtentacion sad someon that afraid let go uh decid your ever gonna let know yeah suicid ever tri let go uh im sad know yeah im sad know yeah someon that afraid let go uh decid your ever gonna let know yeah suicid ever tri let go uh im sad know yeah im sad know yeah gave everyth took heart left lone think broken heart contenti lyric commerci use 1409617854061,0,0,0,1
424,Rap,xxxtentacion chang mmm babi dont understand your chang cant stand heart cant take damag way feel cant stand mmm babi dont understand your chang cant stand heart cant take damag way feel cant stand mmm babi dont understand lyric commerci use 1409617854061,0,0,0,1
425,Rap,xxxtentacion moonlight yeah spotlight uh moonlight uh nigga trippin get mood right uh shawti look good moonlight pussi nigga bad mind spotlight moonlight nigga trippin get mood right shawti look good moonlight pussi nigga bad mind spotlight uh moonlight uh nigga trippin get mood right uh shawti look good moonlight pussi nigga bad mind spotlight moonlight lyric commerci use 1409617854061,0,0,0,1
427,Rap,xxxtentacion alon part 3 cant seem find someon shoulder reli took chanc made colder better im weak call god hurt cant calm lyric commerci use 1409617854061,0,0,0,1
431,Rap,xxxtentacion feat joey bada infin 888 nigga wildin right like nigga realli wildin know im sayin like aint playin yall nigga man heard sometim gotta catch chlamydia nigga g shit know im say gonorrhea shit shit catch diseas world world dont diseas feel g shit im real come feel get numb think got littl buzz cant get stung keep razor blade tuck runnin tongu dont let tell nigga citi im brooklyn home hardest ever nigga dont aim palm beretta bomb whatev say dont move calmli never nigga trap cell like salmonella lyric commerci use 1409617854061,0,0,0,1
432,Rap,xxxtentacion go oh got drip ay yuh yeah go go huh go go oh god shawti thick oh god yeah yeah oh god shawti thick oh god huh yeah go go huh go go oh god shawti thick oh god yeah ayi lyric commerci use 1409617854061,0,0,0,1
434,Rap,xxxtentacion feat matt ox pew get money yeah yeah get money yeah get money get money yeah yeah get money yeah yeah get money get money yeah yeah yeah get money yeah yeah like oohooh oohooh like oohooh oohooh gotta sleep crew know vv blue like oohooh oohooh like oohooh oohooh gang gonna eat real soon yeah yeah yeah littl hater doom ooh wait wait ooh lyric commerci use 1409617854061,0,0,0,1
435,Rap,xxxtentacion love interlud hello lay bikini sure yeah im okay im sleep ooh ahh love lyric commerci use 1409617854061,0,0,0,1
451,Pop/Rock,lauv like better like better young love new york citi know still know im good long your drunk love new york citi midnight morn coffe burn hour talk damn like better im like better im knew first time id stay long time caus like better like better im dont know got feel lyric commerci use 1409617854061,0,0,1,0
456,Other,ziv zaifman feat hugh jackman michel william greatest showman origin motion pictur soundtrack million dream close eye see world that wait call dark door one feel like home say say sound crazi say say ive lost mind dont care dont care call crazi live world design caus everi night lie bed brightest color fill head million dream keep awak think world could vision one see million dream gonna take million dream world gonna make lyric commerci use 1409617854061,0,1,0,0
