,album_id,album_name,artist,genre
1676,14280745,C’mon Let Me Ride,Skylar Grey feat. Eminem,Other
1677,10369479,Songs Put Together for (The Broken Giant),Will Oldham,Other
1678,29335649,Jumpsuit / Nico And The Niners,twenty one pilots,Pop/Rock
1679,29336416,Summertime Magic,Childish Gambino,Rap
1680,29372635,Eastside,benny blanco feat. Halsey & Khalid,Other
1681,29375033,Desperate Man,Eric Church,Country
1682,29375166,All of It,Cole Swindell,Country
1683,21195151,Después (feat. Cris Mone),Rush Smith,Other
1684,29393067,Natural,Imagine Dragons,Pop/Rock
1685,29393260,When The Curtain Falls,Greta Van Fleet,Pop/Rock
1686,29404566,Level Up,Ciara,Other
1687,29407995,you should see me in a crown,Billie Eilish,Other
1688,29409916,Happy Now,Zedd feat. Elley Duhé,Other
1689,29413777,The Marshall Mathers LP2,Eminem,Rap
1690,29423694,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine feat. Nicki Minaj & Murda Beatz,Rap
1691,29432133,Attention,Fat Joe feat. Chris Brown & Dre,Rap
1692,29466174,Queen Naija,Queen Naija,Other
1693,29480886,SWISH,Tyga,Pop/Rock
1694,29497743,I Don't Want: The Gold Fire Sessions,Santigold,Pop/Rock
1695,29497849,Throw A Fit,Tinashe,Other
1696,29497932,Don't Leave Me Alone (feat. Anne-Marie),David Guetta feat. Anne-Marie,Other
1697,29498026,One Day (feat. Ryan Tedder),Logic,Other
1698,29498034,I Don't Dance (Without You) [feat. Konshens],Matoma feat. Enrique Iglesias & Konshens,Other
1560,27302647,Live On Stage FM Broadcasts - Sporthal De Vliegermolon 10th March 1973,The Eagles,Pop/Rock
1700,29499661,Candlelight,Zhavia Ward,Other
1701,29500842,Hot Summer,DJ Durel feat. Migos,Other
874,10526978,Just the Two of Us,Will Smith,Rap
1703,29504174,Level Up [Remix],Ciara feat. Missy Elliott & Fatman Scoop,Other
1704,29504205,No Brainer,DJ Khaled feat. Justin Bieber & Quavo,Other
1705,29527984,Test For Echo,Rush,Pop/Rock
